Constituency,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,%_of_Votes,Tot_Constituency_votes_polled,Tot_votes_by_parties,Winning_votes,Win_Lost_Flag
Ariyalur,SEMMALAI T,Independent,256,3,259,0.11,235858,524736,95219,False
Ariyalur,RAJKUMAR K,Independent,201,0,201,0.09,235858,524736,95219,False
Ariyalur,SUDHAKAR M,Tamizhaga Vaazhvurimai Katchi,175,2,177,0.08,235858,74809,95219,False
Ariyalur,KUMAR K,Independent,135,1,136,0.06,235858,524736,95219,False
Ariyalur,RAJKUMAR S,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,117,0,117,0.05,235858,133479,95219,False
Ariyalur,KRISHNAMOORTHY C,Independent,71,3,74,0.03,235858,524736,95219,False
Ariyalur,ELAIYARAJA C,Independent,70,0,70,0.03,235858,524736,95219,False
Aruppukkottai,RAMACHANDRAN. K.K.S.S.R,Dravida Munnetra Kazhagam,64124,980,65104,36.49,178413,11928996,65104,True
Aruppukkottai,KARTHIK KUMAR. K,Tamilaga Vettri Kazhagam,59556,605,60161,33.72,178413,17226030,65104,False
Aruppukkottai,SETHUPATHY. S,All India Anna Dravida Munnetra Kazhagam,36783,407,37190,20.84,178413,10462146,65104,False
Aruppukkottai,MANIMARAN. G,Naam Tamilar Katchi,8338,161,8499,4.76,178413,1972520,65104,False
Aruppukkottai,RAGUPATHI. K,Puthiya Tamilagam,2107,72,2179,1.22,178413,93652,65104,False
Aruppukkottai,DHARMARAJ. P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1130,17,1147,0.64,178413,133479,65104,False
Aruppukkottai,NOTA,None of the Above,666,26,692,0.39,178413,199800,65104,False
Aruppukkottai,ARUMUGAM. V,Independent,639,2,641,0.36,178413,524736,65104,False
Aruppukkottai,SURESHKUMAR. K,Independent,573,0,573,0.32,178413,524736,65104,False
Aruppukkottai,SUNDARAMOORTHI. S,Independent,424,0,424,0.24,178413,524736,65104,False
Aruppukkottai,SENTHILKUMAR. S,Independent,263,2,265,0.15,178413,524736,65104,False
Aruppukkottai,GANESAN. V,Puthiya Makkal Tamil Desam Katchi,194,0,194,0.11,178413,2651,65104,False
Aruppukkottai,RAMAKRISHNAN. S,Independent,161,1,162,0.09,178413,524736,65104,False
Aruppukkottai,SANJAY GANDHI. V,Desa Makkal Munnetrak Kazhagam,160,0,160,0.09,178413,278,65104,False
Aruppukkottai,ADVOCATE SADHURAGIRI. M,Independent,159,1,160,0.09,178413,524736,65104,False
Aruppukkottai,ELANGO. G,Ezhuchi Tamilargal Munnetra Kazhagam,137,2,139,0.08,178413,802,65104,False
Aruppukkottai,SUNDARAMAHALINGAM. A,Independent,120,0,120,0.07,178413,524736,65104,False
Aruppukkottai,ANANDHAN. A,Independent,112,3,115,0.06,178413,524736,65104,False
Aruppukkottai,MUNIYANDI. M,Independent,79,1,80,0.04,178413,524736,65104,False
Aruppukkottai,CHINNASAMY. G,Independent,75,1,76,0.04,178413,524736,65104,False
Aruppukkottai,PALANIKUMAR. M,Independent,68,0,68,0.04,178413,524736,65104,False
Aruppukkottai,RAMAMOORTHY. G,Independent,57,1,58,0.03,178413,524736,65104,False
Aruppukkottai,VEERARAJ. R,Independent,55,1,56,0.03,178413,524736,65104,False
Aruppukkottai,KARTHIK. M,Independent,52,1,53,0.03,178413,524736,65104,False
Aruppukkottai,VENKATESAN. P.S,Independent,49,0,49,0.03,178413,524736,65104,False
Aruppukkottai,MARIVEL. K,Independent,48,0,48,0.03,178413,524736,65104,False
Athoor,I. PERIASAMY,Dravida Munnetra Kazhagam,104467,1773,106240,44.79,237183,11928996,106240,True
Athoor,N. KALAISELVI,Tamilaga Vettri Kazhagam,83113,759,83872,35.36,237183,17226030,106240,False
Athoor,A. VISWANATHAN,All India Anna Dravida Munnetra Kazhagam,32172,305,32477,13.69,237183,10462146,106240,False
Athoor,DR. A. SIMON JUSTIN,Naam Tamilar Katchi,9759,187,9946,4.19,237183,1972520,106240,False
Athoor,NOTA,None of the Above,797,15,812,0.34,237183,199800,106240,False
Athoor,D. SANKAR,Naadaalum Makkal Katchi,719,1,720,0.3,237183,9715,106240,False
Athoor,M.K. NAGENDRAN,Aanaithinthiya Jananayaka Pathukappu Kazhagam,575,1,576,0.24,237183,22964,106240,False
Athoor,K. VISVANATHAN,Independent,538,0,538,0.23,237183,524736,106240,False
Athoor,S. KARTHIGAISELVAN,Bahujan Samaj Party,525,6,531,0.22,237183,53369,106240,False
Athoor,P. MANIVEL,Independent,353,0,353,0.15,237183,524736,106240,False
Athoor,M. PERIYASAMY,Independent,225,11,236,0.1,237183,524736,106240,False
Athoor,K. JAYAPRAKASH,Puthiya Tamilagam,226,4,230,0.1,237183,93652,106240,False
Athoor,K. KATHIRESAN,Independent,200,0,200,0.08,237183,524736,106240,False
Athoor,S. BALA MURUGAN,Tamizhaga Vaazhvurimai Katchi,177,6,183,0.08,237183,74809,106240,False
Athoor,D. NAGARAJ,Independent,154,1,155,0.07,237183,524736,106240,False
Athoor,K. VELMURUGAN,Independent,114,0,114,0.05,237183,524736,106240,False
Attur,JAYASANKARAN. A.P.,All India Anna Dravida Munnetra Kazhagam,79825,1018,80843,38.81,208296,10462146,80843,True
Attur,SELVABHARATHI. R.,Tamilaga Vettri Kazhagam,64980,545,65525,31.46,208296,17226030,80843,False
Attur,ARTHANARI. S.K.,Indian National Congress,51100,796,51896,24.91,208296,1661312,80843,False
Attur,MONISHA CHINNADURAI.,Naam Tamilar Katchi,6395,137,6532,3.14,208296,1972520,80843,False
Attur,NOTA,None of the Above,1021,10,1031,0.49,208296,199800,80843,False
Attur,RAJESHKANNAN. K.,Independent,505,6,511,0.25,208296,524736,80843,False
Attur,SELLAMMAL. V.M.,Bahujan Samaj Party,409,3,412,0.2,208296,53369,80843,False
Attur,MANICKAM. K.,Independent,255,1,256,0.12,208296,524736,80843,False
Attur,POOMALAI. C.,Independent,235,0,235,0.11,208296,524736,80843,False
Attur,PALANIYAMMAL. S.,Desiya Makkal Sakthi Katchi,211,4,215,0.1,208296,2279,80843,False
Attur,SELVAKANNAN. L.,Independent,172,1,173,0.08,208296,524736,80843,False
Attur,RAMESH. G.,Tamizhaga Vaazhvurimai Katchi,171,1,172,0.08,208296,74809,80843,False
Attur,JAGAN. T.,Independent,156,2,158,0.08,208296,524736,80843,False
Attur,VARATHARAJ. G.,Independent,140,1,141,0.07,208296,524736,80843,False
Attur,MANIMARAN. A.,Independent,107,0,107,0.05,208296,524736,80843,False
Attur,MANIKANDAN. M.,Independent,82,7,89,0.04,208296,524736,80843,False
Avadi,R.RAMESH KUMAR,Tamilaga Vettri Kazhagam,179472,912,180384,52.13,346005,17226030,180384,True
Avadi,S.M.NASAR,Dravida Munnetra Kazhagam,103115,958,104073,30.08,346005,11928996,180384,False
Avadi,RAJASIMHA MAHENDRA,Bharatiya Janata Party,39170,435,39605,11.45,346005,1466979,180384,False
Avadi,PUNITHA SHANMUGAM,Naam Tamilar Katchi,16190,145,16335,4.72,346005,1972520,180384,False
Avadi,NOTA,None of the Above,1519,14,1533,0.44,346005,199800,180384,False
Avadi,S. CHARLES,Bahujan Samaj Party,746,15,761,0.22,346005,53369,180384,False
Avadi,R. BAKTHAVATCHALAM,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,625,2,627,0.18,346005,133479,180384,False
Avadi,R.Edmund Jayendren,Tamizhaga Vaazhvurimai Katchi,471,7,478,0.14,346005,74809,180384,False
Avadi,R. KUMAR,Independent,305,3,308,0.09,346005,524736,180384,False
Avadi,P. CHELLAPANDIAN,Independent,254,1,255,0.07,346005,524736,180384,False
Avadi,C.S. Karnan,Anti Corruption Dynamic Party,222,2,224,0.06,346005,4558,180384,False
Avadi,G.D. ARUNKUMAR,Independent,205,0,205,0.06,346005,524736,180384,False
Avadi,R. MANIKANDAN,Independent,195,0,195,0.06,346005,524736,180384,False
Avadi,P.JAYAKUMAR,Samaniya Makkal Nala Katchi,177,0,177,0.05,346005,5144,180384,False
Avadi,S. SENTHILKUMAR,Independent,167,0,167,0.05,346005,524736,180384,False
Avadi,SENTHILKUMAR. S,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,156,0,156,0.05,346005,3034,180384,False
Avadi,K. BALAKRISHNAN,Independent,141,0,141,0.04,346005,524736,180384,False
Avadi,M. ERAJASIMMAN,Independent,105,0,105,0.03,346005,524736,180384,False
Avadi,RAJASEKAR. R,Independent,105,0,105,0.03,346005,524736,180384,False
Avadi,UNIESH RAJ. M,Independent,93,1,94,0.03,346005,524736,180384,False
Avadi,K. ANNAMALAI,Independent,77,0,77,0.02,346005,524736,180384,False
Avanashi,KAMALI.S,Tamilaga Vettri Kazhagam,83730,479,84209,36.36,231600,17226030,84209,True
Avanashi,DR. L. MURUGAN,Bharatiya Janata Party,68138,698,68836,29.72,231600,1466979,84209,False
Avanashi,DR. GOKILAMANI.V,Dravida Munnetra Kazhagam,64706,824,65530,28.29,231600,11928996,84209,False
Avanashi,MENAKA. V,Naam Tamilar Katchi,7623,81,7704,3.33,231600,1972520,84209,False
Avanashi,NOTA,None of the Above,1539,24,1563,0.67,231600,199800,84209,False
Avanashi,GOKILAMANI. M,Independent,650,2,652,0.28,231600,524736,84209,False
Avanashi,GOVINDAN.P,Bahujan Samaj Party,576,9,585,0.25,231600,53369,84209,False
Avanashi,DHANABAL.R,Independent,546,0,546,0.24,231600,524736,84209,False
Avanashi,ARUMUGAM.R,Ganasangam Party of India,498,3,501,0.22,231600,3235,84209,False
Avanashi,MOORTHI.R,Independent,311,2,313,0.14,231600,524736,84209,False
Avanashi,SUBRAMANI.C.K,Independent,261,3,264,0.11,231600,524736,84209,False
Avanashi,CHINNASAMY.V,Tamizhaga Vaazhvurimai Katchi,259,0,259,0.11,231600,74809,84209,False
Avanashi,ANANDHI.S,Independent,231,4,235,0.1,231600,524736,84209,False
Avanashi,SATHIYARASU. R,Independent,208,7,215,0.09,231600,524736,84209,False
Avanashi,ARUMUGAM. P,Independent,187,1,188,0.08,231600,524736,84209,False
Bargur,E.C. GOVINDARASAN,All India Anna Dravida Munnetra Kazhagam,70298,942,71240,33.3,213960,10462146,71240,True
Bargur,E. MURALIDHARAN,Tamilaga Vettri Kazhagam,66044,955,66999,31.31,213960,17226030,71240,False
Bargur,D. MATHIAZHAGAN,Dravida Munnetra Kazhagam,63874,1354,65228,30.49,213960,11928996,71240,False
Bargur,KAVINKUMAR. S,Naam Tamilar Katchi,5321,141,5462,2.55,213960,1972520,71240,False
Bargur,D. SIVASANKARAN,Bahujan Samaj Party,695,13,708,0.33,213960,53369,71240,False
Bargur,A. SUDHAKAR,Republican Party of India (Athawale),680,18,698,0.33,213960,11047,71240,False
Bargur,NOTA,None of the Above,607,24,631,0.29,213960,199800,71240,False
Bargur,S. ALBERT FRANCIS XAVIER,Tamizhaga Vaazhvurimai Katchi,591,16,607,0.28,213960,74809,71240,False
Bargur,MANI. K,All India Youth Development Party,522,2,524,0.24,213960,1203,71240,False
Bargur,MATHESH. R,Independent,473,4,477,0.22,213960,524736,71240,False
Bargur,E.C. GOVINDARAJE,Independent,340,5,345,0.16,213960,524736,71240,False
Bargur,M. NEDUNCHEZLIAN,Periyar Ambedkar Munnetra Kazhagam (PAMK),273,1,274,0.13,213960,274,71240,False
Bargur,S. SASIKUMAR,Independent,255,0,255,0.12,213960,524736,71240,False
Bargur,D. GOVINDARAJAN,Independent,208,2,210,0.1,213960,524736,71240,False
Bargur,K. ANNADURAI,Independent,156,3,159,0.07,213960,524736,71240,False
Bargur,ANITHA MAYAPERUMAL,Independent,130,13,143,0.07,213960,524736,71240,False
Bhavani,KARUPPANAN. K.C,All India Anna Dravida Munnetra Kazhagam,74402,1175,75577,36.28,208323,10462146,75577,True
Bhavani,BALAKRISHNAN,Tamilaga Vettri Kazhagam,67518,663,68181,32.73,208323,17226030,75577,False
Bhavani,CHANDRASEKAR. K.A,Dravida Munnetra Kazhagam,52906,1181,54087,25.96,208323,11928996,75577,False
Bhavani,MOHANADEVI. R,Naam Tamilar Katchi,6075,120,6195,2.97,208323,1972520,75577,False
Bhavani,NOTA,None of the Above,1386,23,1409,0.68,208323,199800,75577,False
Bhavani,MANIKKAM. P,Independent,524,2,526,0.25,208323,524736,75577,False
Bhavani,SEKAR. K,Bahujan Samaj Party,449,7,456,0.22,208323,53369,75577,False
Bhavani,ARUMUGAM. P.V,Independent,378,4,382,0.18,208323,524736,75577,False
Bhavani,PALANISAMY. P.K,Tamizhaga Vaazhvurimai Katchi,350,4,354,0.17,208323,74809,75577,False
Bhavani,KANNAN. M,Independent,326,5,331,0.16,208323,524736,75577,False
Bhavani,VIMALRAJ. R,Makkal Munnetra Katchi,253,0,253,0.12,208323,305,75577,False
Bhavani,PERUMAL. V.M,Independent,209,1,210,0.1,208323,524736,75577,False
Bhavani,BOOPATHI RAJARAJA CHOZHAN. M,Independent,134,0,134,0.06,208323,524736,75577,False
Bhavani,KARTHIKEYAN. P,Independent,123,4,127,0.06,208323,524736,75577,False
Bhavani,PARASAKTHI. P,Samaniya Makkal Nala Katchi,100,1,101,0.05,208323,5144,75577,False
Bhavanisagar,V.P.TAMILSELVI,Tamilaga Vettri Kazhagam,71879,512,72391,33.73,214595,17226030,72391,True
Bhavanisagar,A.BANNARI,All India Anna Dravida Munnetra Kazhagam,67116,706,67822,31.6,214595,10462146,72391,False
Bhavanisagar,P.L.SUNDARAM,Communist Party of India,62178,929,63107,29.41,214595,326488,72391,False
Bhavanisagar,S.SOUNDARYA,Naam Tamilar Katchi,5766,66,5832,2.72,214595,1972520,72391,False
Bhavanisagar,NOTA,None of the Above,1787,17,1804,0.84,214595,199800,72391,False
Bhavanisagar,B.PALANISWAMY,Bahujan Samaj Party,1021,8,1029,0.48,214595,53369,72391,False
Bhavanisagar,DR.HANUMAIAH.C,Independent,551,5,556,0.26,214595,524736,72391,False
Bhavanisagar,RAMAKRISHNAN,Independent,540,3,543,0.25,214595,524736,72391,False
Bhavanisagar,C.PALANICHAMY,Independent,476,5,481,0.22,214595,524736,72391,False
Bhavanisagar,S.PALANISWAMY,Independent,329,4,333,0.16,214595,524736,72391,False
Bhavanisagar,RAKKI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,323,4,327,0.15,214595,133479,72391,False
Bhavanisagar,GOPALAN.M,Independent,192,1,193,0.09,214595,524736,72391,False
Bhavanisagar,A.AMRISH,Independent,175,2,177,0.08,214595,524736,72391,False
Bhuvanagiri,ARUNMOZHITHEVAN . A,All India Anna Dravida Munnetra Kazhagam,74628,1079,75707,36.52,207310,10462146,75707,True
Bhuvanagiri,SARAVANAN. DURAI . K,Dravida Munnetra Kazhagam,72220,1000,73220,35.32,207310,11928996,75707,False
Bhuvanagiri,MAHALINGAM . T,Tamilaga Vettri Kazhagam,49506,398,49904,24.07,207310,17226030,75707,False
Bhuvanagiri,SUMATHI . S,Naam Tamilar Katchi,5025,80,5105,2.46,207310,1972520,75707,False
Bhuvanagiri,MUTHAMIZHAN . SEVA,Tamizhaga Vaazhvurimai Katchi,894,18,912,0.44,207310,74809,75707,False
Bhuvanagiri,NOTA,None of the Above,672,9,681,0.33,207310,199800,75707,False
Bhuvanagiri,KUMARAVELU . M,Bahujan Samaj Party,360,3,363,0.18,207310,53369,75707,False
Bhuvanagiri,BALAMURUGAN . G. C,Independent,336,3,339,0.16,207310,524736,75707,False
Bhuvanagiri,BALAMURUGAN . M. R,Independent,324,0,324,0.16,207310,524736,75707,False
Bhuvanagiri,ARUNMOZHI . V,Independent,306,2,308,0.15,207310,524736,75707,False
Bhuvanagiri,RAJA SEKAR . G,Independent,239,0,239,0.12,207310,524736,75707,False
Bhuvanagiri,SARAVANAN . J,Independent,83,6,89,0.04,207310,524736,75707,False
Bhuvanagiri,IYYAPPAN . S,Independent,69,1,70,0.03,207310,524736,75707,False
Bhuvanagiri,EZHILVENTHAN . P,Independent,48,1,49,0.02,207310,524736,75707,False
Bodinayakanur,PANNEERSELVAM.O,Dravida Munnetra Kazhagam,84228,978,85206,38.62,220628,11928996,85206,True
Bodinayakanur,PRAKASH.S,Tamilaga Vettri Kazhagam,77571,830,78401,35.54,220628,17226030,85206,False
Bodinayakanur,NARAYANASAMY V.T.,All India Anna Dravida Munnetra Kazhagam,40787,499,41286,18.71,220628,10462146,85206,False
Bodinayakanur,KALAIARASU.S,Naam Tamilar Katchi,11172,283,11455,5.19,220628,1972520,85206,False
Bodinayakanur,NOTA,None of the Above,900,31,931,0.42,220628,199800,85206,False
Bodinayakanur,PADMANABHAN.N,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,651,8,659,0.3,220628,133479,85206,False
Bodinayakanur,SELVAMURUGAN.P,Independent,514,15,529,0.24,220628,524736,85206,False
Bodinayakanur,NAGANANTHINI.V,Independent,524,2,526,0.24,220628,524736,85206,False
Bodinayakanur,DR.PANDIKUMAR.S,Communist Party of India (Marxist-Leninist) (Liberation),404,13,417,0.19,220628,3983,85206,False
Bodinayakanur,BALASUBRAMANI.R,Independent,279,0,279,0.13,220628,524736,85206,False
Bodinayakanur,KARUPPAIAH.G,Independent,191,10,201,0.09,220628,524736,85206,False
Bodinayakanur,RAJA.M,Vishwa Tamil Kazhagam,188,1,189,0.09,220628,3576,85206,False
Bodinayakanur,VELRAJ.K,Independent,180,0,180,0.08,220628,524736,85206,False
Bodinayakanur,SARAVANAKUMAR.V,Independent,170,2,172,0.08,220628,524736,85206,False
Bodinayakanur,CHANDRASEKARAN.S,Independent,115,4,119,0.05,220628,524736,85206,False
Bodinayakanur,GOWTHAM.R,Independent,78,0,78,0.04,220628,524736,85206,False
Chengalpattu,S. THIYAGARAJAN,Tamilaga Vettri Kazhagam,136578,558,137136,42.32,324010,17226030,137136,True
Chengalpattu,KARTHIKDHANDAPANI,Dravida Munnetra Kazhagam,100715,780,101495,31.32,324010,11928996,137136,False
Chengalpattu,M.GAJENDRAN,All India Anna Dravida Munnetra Kazhagam,69280,483,69763,21.53,324010,10462146,137136,False
Chengalpattu,AMUTHA.N,Naam Tamilar Katchi,11942,90,12032,3.71,324010,1972520,137136,False
Chengalpattu,NOTA,None of the Above,1376,19,1395,0.43,324010,199800,137136,False
Chengalpattu,S.SELVAM (A) CHELLA,Tamizhaga Vaazhvurimai Katchi,380,1,381,0.12,324010,74809,137136,False
Chengalpattu,S. SARAVANAN,Bahujan Samaj Party,373,1,374,0.12,324010,53369,137136,False
Chengalpattu,M.ANANDAN,Independent,296,3,299,0.09,324010,524736,137136,False
Chengalpattu,C.VIMALRAJ,Independent,288,2,290,0.09,324010,524736,137136,False
Chengalpattu,P.GEORGE DEVADOSS,Independent,184,0,184,0.06,324010,524736,137136,False
Chengalpattu,V. RAMAKRISHNAN,Independent,166,0,166,0.05,324010,524736,137136,False
Chengalpattu,S.DELHI BABU,Independent,119,8,127,0.04,324010,524736,137136,False
Chengalpattu,A.ESAKKIAPPAN,Independent,121,1,122,0.04,324010,524736,137136,False
Chengalpattu,KARTHICK.A,Independent,105,2,107,0.03,324010,524736,137136,False
Chengalpattu,T. PREM BALAJI,Independent,69,2,71,0.02,324010,524736,137136,False
Chengalpattu,G. CHRISTOPHER,Independent,62,6,68,0.02,324010,524736,137136,False
Chengam,S.VELU,All India Anna Dravida Munnetra Kazhagam,86953,849,87802,36.15,242897,10462146,87802,True
Chengam,K BHARATHIDHASAN,Tamilaga Vettri Kazhagam,73985,539,74524,30.68,242897,17226030,87802,False
Chengam,M.P.GIRI,Dravida Munnetra Kazhagam,69497,849,70346,28.96,242897,11928996,87802,False
Chengam,J.SHOBA,Naam Tamilar Katchi,6249,86,6335,2.61,242897,1972520,87802,False
Chengam,NOTA,None of the Above,1103,11,1114,0.46,242897,199800,87802,False
Chengam,C SELVAN,Republican Party of India (Athawale),871,24,895,0.37,242897,11047,87802,False
Chengam,A.BHARATHI,Independent,399,1,400,0.16,242897,524736,87802,False
Chengam,K.VELU,Independent,393,1,394,0.16,242897,524736,87802,False
Chengam,A POONGODI,Independent,197,0,197,0.08,242897,524736,87802,False
Chengam,A.CHIDAMBARAM,Independent,172,1,173,0.07,242897,524736,87802,False
Chengam,M.RAMAN MASILAMANI,Independent,156,0,156,0.06,242897,524736,87802,False
Chengam,K MANIKANDAN,Makkal Sananayaga Kudiyarasu Katchi,149,0,149,0.06,242897,149,87802,False
Chengam,M.MUGILARASAN,Independent,133,4,137,0.06,242897,524736,87802,False
Chengam,P.SELVAM,Independent,93,27,120,0.05,242897,524736,87802,False
Chengam,C.MALATHI,Tamizhaga Vaazhvurimai Katchi,82,2,84,0.03,242897,74809,87802,False
Chengam,D DHILIPKUMAR,Independent,58,13,71,0.03,242897,524736,87802,False
Chepauk-Thiruvallikeni,UDHAYANIDHI STALIN,Dravida Munnetra Kazhagam,62560,432,62992,44.76,140741,11928996,62992,True
Chepauk-Thiruvallikeni,SELVAM. D,Tamilaga Vettri Kazhagam,55636,216,55852,39.68,140741,17226030,62992,False
Chepauk-Thiruvallikeni,AADIRAJARAM,All India Anna Dravida Munnetra Kazhagam,16368,139,16507,11.73,140741,10462146,62992,False
Chepauk-Thiruvallikeni,AYSHA,Naam Tamilar Katchi,2959,12,2971,2.11,140741,1972520,62992,False
Chepauk-Thiruvallikeni,NOTA,None of the Above,636,7,643,0.46,140741,199800,62992,False
Chepauk-Thiruvallikeni,MOHAMMED YASSER,Bahujan Samaj Party,243,1,244,0.17,140741,53369,62992,False
Chepauk-Thiruvallikeni,AGNI AALVAR,Independent,242,1,243,0.17,140741,524736,62992,False
Chepauk-Thiruvallikeni,MIRZA SAFDER ALI,Independent,185,0,185,0.13,140741,524736,62992,False
Chepauk-Thiruvallikeni,RAJESHKUMAR. K,Independent,154,0,154,0.11,140741,524736,62992,False
Chepauk-Thiruvallikeni,IRFAN BASHA,Tamizhaga Vaazhvurimai Katchi,144,1,145,0.1,140741,74809,62992,False
Chepauk-Thiruvallikeni,RAJASEKAR. S,Independent,115,0,115,0.08,140741,524736,62992,False
Chepauk-Thiruvallikeni,SYEED LAYAK BHASHA,Independent,83,0,83,0.06,140741,524736,62992,False
Chepauk-Thiruvallikeni,AYISHA,Independent,70,2,72,0.05,140741,524736,62992,False
Chepauk-Thiruvallikeni,BHARATHKUMAR. G,Independent,69,0,69,0.05,140741,524736,62992,False
Chepauk-Thiruvallikeni,MOHAMED MEERA. A,Independent,68,0,68,0.05,140741,524736,62992,False
Chepauk-Thiruvallikeni,SELVAM. K,Independent,42,1,43,0.03,140741,524736,62992,False
Chepauk-Thiruvallikeni,SAAMY. S.K. DR,Independent,40,0,40,0.03,140741,524736,62992,False
Chepauk-Thiruvallikeni,MOHAMED DHARIK. I,Independent,38,0,38,0.03,140741,524736,62992,False
Chepauk-Thiruvallikeni,SELVAM. K,Independent,37,0,37,0.03,140741,524736,62992,False
Chepauk-Thiruvallikeni,VIJAYA KUMAR. B,Independent,34,0,34,0.02,140741,524736,62992,False
Chepauk-Thiruvallikeni,KUMAR. M,Independent,29,4,33,0.02,140741,524736,62992,False
Chepauk-Thiruvallikeni,SELVAM ( ALIAS ) HARINARAYANAN,Independent,33,0,33,0.02,140741,524736,62992,False
Chepauk-Thiruvallikeni,ATHIMULAM,Independent,30,0,30,0.02,140741,524736,62992,False
Chepauk-Thiruvallikeni,MILANY. P,Independent,30,0,30,0.02,140741,524736,62992,False
Chepauk-Thiruvallikeni,SEENIVASAN. L,Independent,27,2,29,0.02,140741,524736,62992,False
Chepauk-Thiruvallikeni,SELVAM ( ALIAS ) VENKATESH,Independent,26,0,26,0.02,140741,524736,62992,False
